Datetime,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC,BTC-USD,ETH-USD,GLD,SGD=X,SPY,^GSPC,^IXIC
2023-01-22 02:15:00,22786.841796875,1623.8837890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22786.841796875,1623.8837890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22795.00390625,1625.236328125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22758.30078125,1623.233154296875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22770.853515625,1623.9249267578125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,85852160.0,24013824.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 02:30:00,22786.591796875,1622.157958984375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22786.591796875,1622.157958984375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22823.37890625,1625.1658935546875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22786.591796875,1622.157958984375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22786.958984375,1623.9556884765625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,29233152.0,21570560.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 02:45:00,22725.0,1617.4852294921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22725.0,1617.4852294921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22781.080078125,1621.87939453125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22696.88671875,1615.465576171875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22781.080078125,1621.87939453125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,145600512.0,56532992.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 03:00:00,22745.3359375,1619.55078125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22745.3359375,1619.55078125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22749.638671875,1619.645751953125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22718.845703125,1617.0997314453125,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22722.931640625,1617.5096435546875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,11499520.0,11795456.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 03:15:00,22752.03515625,1620.466064453125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22752.03515625,1620.466064453125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22753.21875,1620.466064453125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22711.634765625,1618.23681640625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22745.90234375,1619.64208984375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,68196352.0,12120064.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 03:30:00,22753.744140625,1621.3968505859375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22753.744140625,1621.3968505859375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22770.576171875,1622.5,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22751.865234375,1620.4951171875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22751.865234375,1620.4951171875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,23670784.0,19618816.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 03:45:00,22757.630859375,1621.944580078125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22757.630859375,1621.944580078125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22762.41796875,1622.1195068359375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22733.77734375,1620.4019775390625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22752.17578125,1621.5413818359375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,48592896.0,13514752.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 04:00:00,22751.33984375,1622.135986328125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22751.33984375,1622.135986328125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22763.416015625,1622.63427734375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22751.33984375,1622.1048583984375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22759.1640625,1622.1182861328125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 04:15:00,22777.041015625,1623.605712890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22777.041015625,1623.605712890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22777.041015625,1623.8072509765625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22744.521484375,1621.993408203125,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22751.037109375,1622.168701171875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,10172416.0,2481152.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 04:30:00,22828.154296875,1626.07568359375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22828.154296875,1626.07568359375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22828.154296875,1626.07568359375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22779.01953125,1623.6060791015625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22779.01953125,1623.6060791015625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,121761792.0,40523776.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 04:45:00,22833.177734375,1626.2891845703125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22833.177734375,1626.2891845703125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22848.138671875,1627.0931396484375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22830.697265625,1626.1187744140625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22830.697265625,1626.1187744140625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,53075968.0,17844224.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 05:00:00,22871.998046875,1628.1002197265625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22871.998046875,1628.1002197265625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22876.287109375,1628.4725341796875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22834.65625,1626.2523193359375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22834.65625,1626.2523193359375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,55119872.0,11968512.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 05:15:00,22863.875,1628.1806640625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22863.875,1628.1806640625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22882.748046875,1629.3983154296875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22858.0703125,1628.0704345703125,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22871.771484375,1628.3431396484375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,53696512.0,15328256.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 05:30:00,22873.71484375,1628.7264404296875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22873.71484375,1628.7264404296875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22873.71484375,1628.7264404296875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22858.6640625,1627.6480712890625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22863.748046875,1628.0623779296875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,45406208.0,29614080.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 05:45:00,22887.205078125,1628.5482177734375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22887.205078125,1628.5482177734375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22887.40625,1628.7646484375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22870.81640625,1628.130126953125,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22875.396484375,1628.7235107421875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,51384320.0,13902848.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 06:00:00,22887.455078125,1628.7742919921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22887.455078125,1628.7742919921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22887.455078125,1628.84326171875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22876.564453125,1628.170166015625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22885.357421875,1628.6741943359375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 06:15:00,22915.357421875,1629.7886962890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22915.357421875,1629.7886962890625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22915.357421875,1630.321533203125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22877.375,1628.51806640625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22884.541015625,1628.6455078125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,80513024.0,4290560.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 06:30:00,22944.623046875,1631.0478515625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22944.623046875,1631.0478515625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22944.623046875,1631.0478515625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22916.744140625,1629.8314208984375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22917.29296875,1629.8314208984375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,17725440.0,1345536.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 06:45:00,22929.9296875,1630.1688232421875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22929.9296875,1630.1688232421875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22952.837890625,1631.4000244140625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22929.552734375,1630.1236572265625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22944.6484375,1631.181640625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,26925056.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 07:00:00,22935.3125,1630.5064697265625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22935.3125,1630.5064697265625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22935.3125,1630.5064697265625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22908.751953125,1629.150146484375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22929.947265625,1630.11181640625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,52905984.0,2723840.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 07:15:00,22909.068359375,1628.9337158203125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22909.068359375,1628.9337158203125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22939.59765625,1630.858154296875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22906.033203125,1628.8118896484375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22935.23828125,1630.5711669921875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,17377280.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 07:30:00,22908.216796875,1628.9320068359375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22908.216796875,1628.9320068359375,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22931.5625,1629.8116455078125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22908.216796875,1628.9320068359375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22910.017578125,1628.9884033203125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,37498880.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 07:45:00,22905.26171875,1629.1590576171875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22905.26171875,1629.1590576171875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22907.142578125,1629.381591796875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22899.78515625,1628.7503662109375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22906.783203125,1628.83203125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,49152.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 08:00:00,22861.23828125,1625.680419921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22861.23828125,1625.680419921875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22906.5078125,1629.096923828125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22861.23828125,1625.680419921875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22904.404296875,1629.096923828125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,14203904.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 08:15:00,22868.392578125,1626.020751953125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22868.392578125,1626.020751953125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22875.8046875,1626.46240234375,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22847.427734375,1624.86279296875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22861.564453125,1625.49951171875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 08:30:00,22899.681640625,1628.9764404296875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22899.681640625,1628.9764404296875,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22899.681640625,1628.9764404296875,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22868.80078125,1626.412109375,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22870.2421875,1626.412109375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,3719168.0,5959680.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 08:45:00,22890.072265625,1629.103515625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22890.072265625,1629.103515625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22911.68359375,1630.8380126953125,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22887.955078125,1628.8983154296875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22901.146484375,1629.2708740234375,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,8372224.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 09:00:00,22903.625,1631.0885009765625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22903.625,1631.0885009765625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22907.998046875,1631.0885009765625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22889.619140625,1629.561279296875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22893.337890625,1629.561279296875,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 09:15:00,22918.4765625,1630.25634765625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22918.4765625,1630.25634765625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22920.6640625,1631.4449462890625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22906.328125,1630.25634765625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22906.328125,1631.1788330078125,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,3497984.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 09:30:00,22878.28515625,1627.3369140625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22878.28515625,1627.3369140625,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22920.27734375,1630.25634765625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22878.28515625,1627.3369140625,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22919.572265625,1630.25634765625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,10596352.0,3194880.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
2023-01-22 09:45:00,22860.9609375,1626.1182861328125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22860.9609375,1626.1182861328125,179.27499389648438,1.3191100358963013,395.8399963378906,3971.780029296875,11138.4140625,22882.912109375,1627.7890625,179.4199981689453,1.3192299604415894,396.0400085449219,3972.9599609375,11142.1826171875,22857.009765625,1625.89794921875,179.25,1.3183000087738037,394.82000732421875,3961.3701171875,11110.294921875,22877.78515625,1627.3756103515625,179.4199981689453,1.3191100358963013,395.0350036621094,3963.31005859375,11114.49609375,0.0,0.0,663807.0,0.0,11027622.0,321589000.0,312379000.0
